Type,StatusReason,City,Zip,state,Latitude,Longitude
INDIVIDUAL,PRIOR DISCIPLINE,KENSINGTON,060373165,CT,41.625618,-72.768722
INDIVIDUAL,PRIOR DISCIPLINE,WEST HARTFORD,061071212,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,WEST HARTFORD,061171448,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,SHELTON,064845952,CT,41.304577,-73.139215
INDIVIDUAL,CURRENT,MIDDLETOWN,06457,CT,41.548611,-72.656784
INDIVIDUAL,CURRENT,MANCHESTER,06040,CT,41.77963,-72.520157
INDIVIDUAL,CURRENT,HARTFORD,061025037,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,MANCHESTER,06040,CT,41.77963,-72.520157
INDIVIDUAL,CURRENT,BRIDGEPORT,06606,CT,41.187393,-73.195757
INDIVIDUAL,CURRENT,NEW HAVEN,NEW HAVEN,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NEW HAVEN,065102715,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NORWALK,06851,CT,41.092739,-73.419796
INDIVIDUAL,CURRENT,HARTFORD,061028000,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,GREENWICH,068314166,CT,41.027773,-73.626931
INDIVIDUAL,CURRENT,WEST HARTFORD,06117,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,HARTFORD,061051208,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,DANBURY,068105119,CT,41.398741,-73.478103
INDIVIDUAL,CURRENT,BETHEL,068011043,CT,41.360293,-73.413942
INDIVIDUAL,CURRENT,MIDDLETOWN,06457,CT,41.548611,-72.656784
INDIVIDUAL,CURRENT,HARTFORD,061065523,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,NORWALK,068541525,CT,41.092739,-73.419796
INDIVIDUAL,CURRENT,SHERMAN,06784,CT,41.572108,-73.495064
INDIVIDUAL,CURRENT,DANBURY,06810,CT,41.398741,-73.478103
INDIVIDUAL,CURRENT,BRIDGEPORT,066064201,CT,41.187393,-73.195757
INDIVIDUAL,CURRENT,GREENWICH,06830,CT,41.027773,-73.626931
INDIVIDUAL,CURRENT,NEW HAVEN,06511,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,WETHERSFIELD,06109,CT,41.702484,-72.669301
INDIVIDUAL,CURRENT,HARTFORD,061065502,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,BRIDGEPORT,06605,CT,41.187393,-73.195757
INDIVIDUAL,CURRENT,NORTH HAVEN,06473,CT,41.381465,-72.856371
INDIVIDUAL,CURRENT,DANBURY,068106000,CT,41.398741,-73.478103
INDIVIDUAL,CURRENT,WEST HARTFORD,06107,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,EAST HARTFORD,06108,CT,41.760695,-72.607646
INDIVIDUAL,CURRENT,BRIDGEPORT,066061014,CT,41.187393,-73.195757
INDIVIDUAL,CURRENT,MIDDLETOWN,06457,CT,41.548611,-72.656784
INDIVIDUAL,CURRENT,GROTON,063403252,CT,41.325054,-72.066862
INDIVIDUAL,CURRENT,NEW HAVEN,065208058,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,EAST HARTFORD,06108,CT,41.760695,-72.607646
INDIVIDUAL,CURRENT,EAST HARTFORD,061083240,CT,41.760695,-72.607646
INDIVIDUAL,CURRENT,STAMFORD,069020002,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,HARTFORD,061063322,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,STAMFORD,069052814,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,NEWINGTON,061116501,CT,41.686993,-72.730839
INDIVIDUAL,CURRENT,WEST HARTFORD,06119,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,NORWALK,06851,CT,41.092739,-73.419796
INDIVIDUAL,CURRENT,BRIDGEPORT,06610,CT,41.187393,-73.195757
INDIVIDUAL,CURRENT,WEST HARTFORD,061172119,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,ORANGE,064772408,CT,41.284951,-73.024637
INDIVIDUAL,CURRENT,HARTFORD,06106,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,MYSTIC,063550710,CT,41.355976,-71.955882
INDIVIDUAL,CURRENT,NEW HAVEN,065191304,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,GREENWICH,068303904,CT,41.027773,-73.626931
INDIVIDUAL,CURRENT,NEW HAVEN,06520,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,GREENWICH,06831,CT,41.027773,-73.626931
INDIVIDUAL,CURRENT,SHELTON,06484,CT,41.304577,-73.139215
INDIVIDUAL,CURRENT,NEW BRITAIN,06052,CT,41.676555,-72.786161
INDIVIDUAL,CURRENT,STAMFORD,069052022,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,NEW HAVEN,065103220,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,MANCHESTER,060405921,CT,41.77963,-72.520157
INDIVIDUAL,CURRENT,WEST SIMSBURY,06092,CT,41.87573,-72.845071
INDIVIDUAL,CURRENT,NEW HAVEN,06510,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,WEATOGUE,06089,CT,41.847241,-72.829769
INDIVIDUAL,CURRENT,STAMFORD,069022594,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,BETHEL,06801,CT,41.360293,-73.413942
INDIVIDUAL,CURRENT,STAMFORD,06902,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,DANBURY,068105119,CT,41.398741,-73.478103
INDIVIDUAL,CURRENT,DANBURY,068105119,CT,41.398741,-73.478103
INDIVIDUAL,CURRENT,GREENWICH,06830,CT,41.027773,-73.626931
INDIVIDUAL,CURRENT,SHELTON,064847623,CT,41.304577,-73.139215
INDIVIDUAL,CURRENT,NEW HAVEN,06515,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,RIDGEFIELD,06877,CT,41.269688,-73.492611
INDIVIDUAL,CURRENT,ORANGE,064773693,CT,41.284951,-73.024637
INDIVIDUAL,CURRENT,WATERBURY,06708,CT,41.5585,-73.036685
INDIVIDUAL,CURRENT,NEW CANAAN,06840,CT,41.141703,-73.490141
INDIVIDUAL,CURRENT,DURHAM,064221641,CT,41.468922,-72.684525
INDIVIDUAL,CURRENT,MIDDLETOWN,064577023,CT,41.548611,-72.656784
INDIVIDUAL,CURRENT,WEST HARTFORD,06107,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,WEST HARTFORD,06119,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,NORWICH,06360,CT,41.548006,-72.089454
INDIVIDUAL,CURRENT,HARTFORD,061065533,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,WATERFORD,06385,CT,41.346273,-72.129342
INDIVIDUAL,CURRENT,MYSTIC,063554037,CT,41.355976,-71.955882
INDIVIDUAL,CURRENT,OLD GREENWICH,06870,CT,41.020119,-73.567675
INDIVIDUAL,CURRENT,NORWALK,06855,CT,41.092739,-73.419796
INDIVIDUAL,CURRENT,NEW HAVEN,06519,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,WEST HAVEN,065162770,CT,41.272121,-72.967497
INDIVIDUAL,CURRENT,NEW HAVEN,06519,CT,41.310809,-72.924953
INDIVIDUAL,PRIOR DISCIPLINE,WETHERSFIELD,06109,CT,41.702484,-72.669301
INDIVIDUAL,CURRENT,NORWALK,06854,CT,41.092739,-73.419796
INDIVIDUAL,CURRENT,NEW HAVEN,065112771,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,WESTON,068832116,CT,41.203236,-73.378781
INDIVIDUAL,CURRENT,HARTFORD,061028000,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,NEW HAVEN,065103220,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NIANTIC,06515,CT,41.316749,-72.199878
INDIVIDUAL,CURRENT,MIDDLETOWN,064573279,CT,41.548611,-72.656784
INDIVIDUAL,CURRENT,STAMFORD,06903,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,MIDDLETOWN,064574775,CT,41.548611,-72.656784
INDIVIDUAL,CURRENT,BRISTOL,06010,CT,41.681578,-72.940749
INDIVIDUAL,CURRENT,HARTFORD,06105,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,HARTFORD,06115,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,ORANGE,064771131,CT,41.284951,-73.024637
INDIVIDUAL,PRIOR DISCIPLINE,EAST HARTFORD,061083405,CT,41.760695,-72.607646
INDIVIDUAL,CURRENT,NEW HAVEN,065208039,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NIANTIC,06357,CT,41.316749,-72.199878
INDIVIDUAL,CURRENT,NEW HAVEN,065103218,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,STAMFORD,06905,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,WEST HARTFORD,06117,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,PORTLAND,06480,CT,41.577463,-72.619788
INDIVIDUAL,CURRENT,SHARON,06069,CT,41.879026,-73.46163
INDIVIDUAL,CURRENT,NEW HAVEN,06510,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,BRIDGEPORT,066064201,CT,41.187393,-73.195757
INDIVIDUAL,CURRENT,MANCHESTER,06042,CT,41.77963,-72.520157
INDIVIDUAL,CURRENT,MIDDLETOWN,064574743,CT,41.548611,-72.656784
INDIVIDUAL,CURRENT,NORWALK,06856,CT,41.092739,-73.419796
INDIVIDUAL,CURRENT,EAST HARTFORD,061083240,CT,41.760695,-72.607646
INDIVIDUAL,PRIOR DISCIPLINE,WATERFORD,06385,CT,41.346273,-72.129342
INDIVIDUAL,CURRENT,EAST HARTFORD,061083240,CT,41.760695,-72.607646
INDIVIDUAL,CURRENT,STAMFORD,069025985,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,STAMFORD,06905,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,TORRINGTON,067906101,CT,41.8342,-73.13147
INDIVIDUAL,CURRENT,WEST HARTFORD,061071929,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,DANBURY,068109001,CT,41.398741,-73.478103
INDIVIDUAL,CURRENT,STAMFORD,06902,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,NORWICH,063602420,CT,41.548006,-72.089454
INDIVIDUAL,CURRENT,NEWINGTON,061111702,CT,41.686993,-72.730839
INDIVIDUAL,CURRENT,NEW HAVEN,06511,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,STAMFORD,06902,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,WEST HARTFORD,06117,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,STAMFORD,069055522,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,BRIDGEPORT,06606,CT,41.187393,-73.195757
INDIVIDUAL,CURRENT,HARTFORD,061202508,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,GROTON,06340,CT,41.325054,-72.066862
INDIVIDUAL,CURRENT,MIDDLETOWN,06457,CT,41.548611,-72.656784
INDIVIDUAL,CURRENT,NEW HAVEN,065103218,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,WESTON,068831702,CT,41.203236,-73.378781
INDIVIDUAL,CURRENT,ORANGE,064773675,CT,41.284951,-73.024637
INDIVIDUAL,CURRENT,DANBURY,068106099,CT,41.398741,-73.478103
INDIVIDUAL,CURRENT,DANBURY,068106019,CT,41.398741,-73.478103
INDIVIDUAL,CURRENT,HARTFORD,06103,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,NEW HAVEN,06511,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NEW HAVEN,06511,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,STAMFORD,06905,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,NORWICH,063602173,CT,41.548006,-72.089454
INDIVIDUAL,CURRENT,SANDY HOOK,06482,CT,41.409,-73.24263
INDIVIDUAL,CURRENT,WEST HARTFORD,06107,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,SHARON,060692096,CT,41.879026,-73.46163
INDIVIDUAL,CURRENT,NORWALK,068503815,CT,41.092739,-73.419796
INDIVIDUAL,CURRENT,BETHEL,068012685,CT,41.360293,-73.413942
INDIVIDUAL,CURRENT,WATERBURY,06706,CT,41.5585,-73.036685
INDIVIDUAL,CURRENT,NEW HAVEN,065103220,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,WINSTED,060982002,CT,41.925848,-73.067543
INDIVIDUAL,CURRENT,HARTFORD,06106,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,GREENWICH,068315351,CT,41.027773,-73.626931
INDIVIDUAL,CURRENT,STAMFORD,06903,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,MIDDLETOWN,064576109,CT,41.548611,-72.656784
INDIVIDUAL,CURRENT,DANBURY,068106099,CT,41.398741,-73.478103
INDIVIDUAL,CURRENT,NORWICH,06360,CT,41.548006,-72.089454
INDIVIDUAL,CURRENT,MYSTIC,06355,CT,41.355976,-71.955882
INDIVIDUAL,CURRENT,WEST HARTFORD,061171916,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,STAMFORD,06903,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,MIDDLETOWN,06457,CT,41.548611,-72.656784
INDIVIDUAL,CURRENT,NEW HAVEN,06513,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,HARTFORD,06106,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,HARTFORD,061065528,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,NEW HAVEN,065208022,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,HARTFORD,06105,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,NEW HAVEN,065112417,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NEW HAVEN,065208064,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NORWALK,06850,CT,41.092739,-73.419796
INDIVIDUAL,CURRENT,NEW LONDON,06320,CT,41.332957,-72.096176
INDIVIDUAL,CURRENT,STAMFORD,10954,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,NEW HAVEN,065191600,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,MANCHESTER,060421771,CT,41.77963,-72.520157
INDIVIDUAL,CURRENT,MANCHESTER,060421759,CT,41.77963,-72.520157
INDIVIDUAL,CURRENT,WINDSOR LOCKS,060961577,CT,41.92779,-72.651616
INDIVIDUAL,CURRENT,NORWALK,068511080,CT,41.092739,-73.419796
INDIVIDUAL,PRIOR DISCIPLINE,NEW HAVEN,065152035,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NEW HAVEN,06519,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NORTH HAVEN,06473,CT,41.381465,-72.856371
INDIVIDUAL,CURRENT,NEW HAVEN,065103220,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,WEST HARTFORD,06110,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,BRIDGEPORT,066065301,CT,41.187393,-73.195757
INDIVIDUAL,CURRENT,WATERFORD,06385,CT,41.346273,-72.129342
INDIVIDUAL,CURRENT,HARTFORD,061063309,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,GREENWICH,068315151,CT,41.027773,-73.626931
INDIVIDUAL,CURRENT,DANBURY,06851,CT,41.398741,-73.478103
INDIVIDUAL,CURRENT,BRIDGEPORT,066102805,CT,41.187393,-73.195757
INDIVIDUAL,CURRENT,DANBURY,06810,CT,41.398741,-73.478103
INDIVIDUAL,CURRENT,GREENWICH,06830,CT,41.027773,-73.626931
INDIVIDUAL,CURRENT,NEW HAVEN,06511,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,STAMFORD,06901,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,NEW HAVEN,065191612,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NEW HAVEN,065103201,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,SHELTON,06484,CT,41.304577,-73.139215
INDIVIDUAL,CURRENT,NEW LONDON,063204956,CT,41.332957,-72.096176
INDIVIDUAL,CURRENT,STAMFORD,069021627,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,STAMFORD,06902,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,BRISTOL,06010,CT,41.681578,-72.940749
INDIVIDUAL,CURRENT,BRIDGEPORT,066064201,CT,41.187393,-73.195757
INDIVIDUAL,CURRENT,HARTFORD,06106,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,WESTON,06883,CT,41.203236,-73.378781
INDIVIDUAL,CURRENT,WEST SIMSBURY,06092,CT,41.87573,-72.845071
INDIVIDUAL,CURRENT,BRIDGEPORT,06610,CT,41.187393,-73.195757
INDIVIDUAL,CURRENT,WEST HARTFORD,06117,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,NEW HAVEN,06510,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,DANBURY,06810,CT,41.398741,-73.478103
INDIVIDUAL,CURRENT,WEST SIMSBURY,060922119,CT,41.87573,-72.845071
INDIVIDUAL,CURRENT,HARTFORD,061142106,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,NEW HAVEN,06510,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NEW BRITAIN,060534116,CT,41.676555,-72.786161
INDIVIDUAL,CURRENT,NEW HAVEN,065183233,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,ANSONIA,06401,CT,41.344249,-73.069825
INDIVIDUAL,PRIOR DISCIPLINE,NEW BRITAIN,060521396,CT,41.676555,-72.786161
INDIVIDUAL,CURRENT,ORANGE,06477,CT,41.284951,-73.024637
INDIVIDUAL,CURRENT,STORRS,06268,CT,41.808938,-72.251617
INDIVIDUAL,CURRENT,NEW HAVEN,06504,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,WEST HARTFORD,061171016,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,MANCHESTER,060406387,CT,41.77963,-72.520157
INDIVIDUAL,CURRENT,PUTNAM,062601836,CT,41.916752,-71.910703
INDIVIDUAL,CURRENT,WATERBURY,06708,CT,41.5585,-73.036685
INDIVIDUAL,CURRENT,STAMFORD,069031703,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,NORWALK,068511080,CT,41.092739,-73.419796
INDIVIDUAL,CURRENT,HARTFORD,061028000,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,NEW HAVEN,06511,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NORWALK,068545020,CT,41.092739,-73.419796
INDIVIDUAL,CURRENT,NEW HAVEN,06515,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,HARTFORD,06114,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,NEW HAVEN,065103206,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NEW HAVEN,06511,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,HARTFORD,06106,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,HARTFORD,06105,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,NEW HAVEN,065114939,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,WEST SIMSBURY,06092,CT,41.87573,-72.845071
INDIVIDUAL,CURRENT,DAYVILLE,06241,CT,41.844223,-71.882391
INDIVIDUAL,CURRENT,NEW HAVEN,06510,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,MIDDLETOWN,064574760,CT,41.548611,-72.656784
INDIVIDUAL,CURRENT,HARTFORD,061028000,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,STAMFORD,06902,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,WEST HAVEN,06516,CT,41.272121,-72.967497
INDIVIDUAL,CURRENT,NORWALK,06851,CT,41.092739,-73.419796
INDIVIDUAL,CURRENT,WEST HARTFORD,06119,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,HARTFORD,06106,CT,41.765933,-72.681579
INDIVIDUAL,PRIOR DISCIPLINE,STORRS,06268,CT,41.808938,-72.251617
INDIVIDUAL,CURRENT,BRIDGEPORT,066102805,CT,41.187393,-73.195757
INDIVIDUAL,CURRENT,HARTFORD,061051208,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,NEW HAVEN,065111313,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,RIDGEFIELD,06877,CT,41.269688,-73.492611
INDIVIDUAL,CURRENT,NEW HAVEN,065191304,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NORWICH,063602740,CT,41.548006,-72.089454
INDIVIDUAL,CURRENT,NEW LONDON,063204975,CT,41.332957,-72.096176
INDIVIDUAL,CURRENT,FALLS VILLAGE,06031,CT,41.957627,-73.356208
INDIVIDUAL,CURRENT,NEW HAVEN,065103206,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NEW HAVEN,065152731,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,WESTON,06883,CT,41.203236,-73.378781
INDIVIDUAL,CURRENT,DANBURY,068107362,CT,41.398741,-73.478103
INDIVIDUAL,CURRENT,NEW HAVEN,06510,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,ORANGE,06477,CT,41.284951,-73.024637
INDIVIDUAL,CURRENT,BRIDGEPORT,066064201,CT,41.187393,-73.195757
INDIVIDUAL,CURRENT,BRISTOL,060105161,CT,41.681578,-72.940749
INDIVIDUAL,CURRENT,KENSINGTON,060373623,CT,41.625618,-72.768722
INDIVIDUAL,CURRENT,SANDY HOOK,064821278,CT,41.409,-73.24263
INDIVIDUAL,CURRENT,HARTFORD,061062602,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,HARTFORD,061051208,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,MANCHESTER,06042,CT,41.77963,-72.520157
INDIVIDUAL,CURRENT,GREENWICH,06830,CT,41.027773,-73.626931
INDIVIDUAL,CURRENT,HARTFORD,06106,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,HARTFORD,06102,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,NEW HAVEN,065103218,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NORTH HAVEN,06473,CT,41.381465,-72.856371
INDIVIDUAL,CURRENT,DANBURY,068106268,CT,41.398741,-73.478103
INDIVIDUAL,CURRENT,GREENWICH,06830,CT,41.027773,-73.626931
INDIVIDUAL,CURRENT,MIDDLETOWN,064573654,CT,41.548611,-72.656784
INDIVIDUAL,CURRENT,SOUTHPORT,068901118,CT,41.13494,-73.287125
INDIVIDUAL,CURRENT,NEW HAVEN,065103206,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,HARTFORD,06102,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,STAMFORD,06907,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,BRISTOL,06010,CT,41.681578,-72.940749
INDIVIDUAL,CURRENT,NEW HAVEN,065103220,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,HARTFORD,061023101,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,NEW HAVEN,065191362,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NEW HAVEN,065103209,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,DANBURY,068104010,CT,41.398741,-73.478103
INDIVIDUAL,CURRENT,STAMFORD,069024542,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,WESTON,06883,CT,41.203236,-73.378781
INDIVIDUAL,CURRENT,WEST HAVEN,06516,CT,41.272121,-72.967497
INDIVIDUAL,CURRENT,SHELTON,064846240,CT,41.304577,-73.139215
INDIVIDUAL,CURRENT,MANCHESTER,060423556,CT,41.77963,-72.520157
INDIVIDUAL,CURRENT,NEW HAVEN,06520,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NEW HAVEN,065114405,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,TORRINGTON,067902241,CT,41.8342,-73.13147
INDIVIDUAL,CURRENT,NORTH HAVEN,06473,CT,41.381465,-72.856371
INDIVIDUAL,CURRENT,NIANTIC,06357,CT,41.316749,-72.199878
INDIVIDUAL,CURRENT,BRIDGEPORT,066064201,CT,41.187393,-73.195757
INDIVIDUAL,CURRENT,MYSTIC,06355,CT,41.355976,-71.955882
INDIVIDUAL,CURRENT,HARTFORD,06103,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,STAMFORD,06902,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,HIGGANUM,06441,CT,41.490703,-72.557768
INDIVIDUAL,CHARGES PENDING,STAMFORD,069024414,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,NEW HAVEN,065103221,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,STAMFORD,06903,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,BRIDGEWATER,067520460,CT,41.534781,-73.364582
INDIVIDUAL,CURRENT,WEST HARTFORD,06107,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,MERIDEN,064506470,CT,41.536777,-72.794543
INDIVIDUAL,CURRENT,NEW MILFORD,067762445,CT,41.580295,-73.403934
INDIVIDUAL,CURRENT,NEW HAVEN,065208051,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,DANBURY,06811,CT,41.398741,-73.478103
INDIVIDUAL,CURRENT,NEW MILFORD,067762901,CT,41.580295,-73.403934
INDIVIDUAL,CURRENT,STAMFORD,069054028,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,DANBURY,06810,CT,41.398741,-73.478103
INDIVIDUAL,CURRENT,DURHAM,06422,CT,41.468922,-72.684525
INDIVIDUAL,CURRENT,NEW MILFORD,06776,CT,41.580295,-73.403934
INDIVIDUAL,CURRENT,NORWALK,068514647,CT,41.092739,-73.419796
INDIVIDUAL,CURRENT,DANBURY,068106034,CT,41.398741,-73.478103
INDIVIDUAL,CURRENT,HIGGANUM,064414385,CT,41.490703,-72.557768
INDIVIDUAL,CURRENT,NEW HAVEN,065103220,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,WEST HARTFORD,06107,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,NEW HAVEN,06520,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NEW HAVEN,06510,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NEW HAVEN,065103206,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,STAMFORD,069027071,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,NEW LONDON,063204700,CT,41.332957,-72.096176
INDIVIDUAL,CURRENT,NEW HAVEN,06511,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NEW BRITAIN,060522016,CT,41.676555,-72.786161
INDIVIDUAL,CURRENT,NEW HAVEN,065103220,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,STAMFORD,06902,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,EAST HARTFORD,061083240,CT,41.760695,-72.607646
INDIVIDUAL,CURRENT,ORANGE,06477,CT,41.284951,-73.024637
INDIVIDUAL,CURRENT,HARTFORD,061052433,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,NEW HAVEN,065102718,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,HARTFORD,061028000,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,WEST HARTFORD,06117,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,WATERBURY,067083352,CT,41.5585,-73.036685
INDIVIDUAL,CURRENT,NEW HAVEN,065208064,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,WEST HAVEN,06516,CT,41.272121,-72.967497
INDIVIDUAL,CURRENT,NEW HAVEN,06510,CT,41.310809,-72.924953
